dateTimeRecorded,twitterSentiment
03/28/2018 05:03 PM,0.457627118644068
03/28/2018 05:06 PM,0.4
03/28/2018 05:09 PM,0.5
03/28/2018 05:12 PM,0.545454545454545
03/29/2018 10:16 PM,0.485714285714286
03/29/2018 10:19 PM,0.444444444444444
03/29/2018 10:22 PM,0.425925925925926
03/29/2018 10:25 PM,0.34
03/29/2018 10:28 PM,0.3125
03/29/2018 10:32 PM,0.361702127659574
03/29/2018 10:35 PM,0.414634146341463
03/29/2018 10:38 PM,0.486486486486487
03/29/2018 10:41 PM,0.5
03/29/2018 10:44 PM,0.655172413793103
03/29/2018 10:47 PM,0.794871794871795
03/29/2018 10:50 PM,0.743589743589744
03/29/2018 10:53 PM,0.625
03/29/2018 10:56 PM,0.615384615384615
03/29/2018 10:59 PM,0.615384615384615
03/29/2018 11:02 PM,0.585365853658537
03/29/2018 11:05 PM,0.547619047619048
03/29/2018 11:08 PM,0.461538461538462
03/29/2018 11:11 PM,0.35
03/29/2018 11:14 PM,0.333333333333333
03/29/2018 11:17 PM,0.4
03/29/2018 11:20 PM,0.551724137931034
03/29/2018 11:23 PM,0.509090909090909
03/29/2018 11:26 PM,0.471698113207547
03/29/2018 11:29 PM,0.529411764705882
03/29/2018 11:32 PM,0.549019607843137
03/29/2018 11:35 PM,0.529411764705882
03/29/2018 11:38 PM,0.617021276595745
03/29/2018 11:41 PM,0.617021276595745
03/29/2018 11:44 PM,0.523809523809524
03/29/2018 11:47 PM,0.439024390243902
03/29/2018 11:50 PM,0.444444444444444
03/29/2018 11:53 PM,0.466666666666667
03/29/2018 11:56 PM,0.536585365853659
03/29/2018 11:59 PM,0.567567567567568
03/30/2018 12:02 AM,0.516129032258065
03/30/2018 12:05 AM,0.533333333333333
03/30/2018 12:08 AM,0.6
03/30/2018 12:12 AM,0.611111111111111
03/30/2018 12:15 AM,0.833333333333333
03/30/2018 12:18 AM,0.833333333333333
03/30/2018 12:21 AM,0.644444444444444
03/30/2018 12:24 AM,0.6
03/30/2018 12:27 AM,0.58
03/30/2018 12:30 AM,0.444444444444444
03/30/2018 12:33 AM,0.433962264150943
03/30/2018 12:36 AM,0.388888888888889
03/30/2018 12:39 AM,0.368421052631579
03/30/2018 12:42 AM,0.368421052631579
03/30/2018 12:45 AM,0.368421052631579
03/30/2018 12:48 AM,0.421052631578947
03/30/2018 12:51 AM,0.421052631578947
03/30/2018 12:54 AM,0.421052631578947
03/30/2018 01:57 AM,0.452380952380952
03/30/2018 05:02 AM,0.375
03/30/2018 05:05 AM,0.4375
03/30/2018 07:41 AM,0.488372093023256
03/30/2018 07:44 AM,0.428571428571429
03/30/2018 07:47 AM,0.365853658536585
03/30/2018 07:50 AM,0.288888888888889
03/30/2018 07:53 AM,0.24
03/30/2018 07:56 AM,0.319148936170213
03/30/2018 07:59 AM,0.363636363636364
03/30/2018 08:03 AM,0.3
03/30/2018 08:06 AM,0.352941176470588
03/30/2018 08:09 AM,0.466666666666667
03/30/2018 08:12 AM,0.75
03/30/2018 08:15 AM,0.739130434782609
03/30/2018 08:18 AM,0.666666666666667
03/30/2018 08:21 AM,0.565217391304348
03/30/2018 08:24 AM,0.755102040816326
03/30/2018 08:27 AM,0.755102040816326
03/30/2018 08:30 AM,0.760869565217391
03/30/2018 08:33 AM,0.790697674418605
03/30/2018 08:36 AM,0.8
03/30/2018 08:39 AM,0.716981132075472
03/30/2018 08:42 AM,0.653846153846154
03/30/2018 08:45 AM,0.596153846153846
03/30/2018 08:48 AM,0.62
03/30/2018 08:51 AM,0.618181818181818
03/30/2018 08:54 AM,0.6
03/30/2018 08:57 AM,0.55
03/30/2018 09:00 AM,0.55
03/30/2018 09:03 AM,0.545454545454545
03/30/2018 09:06 AM,0.555555555555556
03/30/2018 09:09 AM,0.557692307692308
03/30/2018 09:12 AM,0.5
03/30/2018 09:15 AM,0.381818181818182
03/30/2018 09:19 AM,0.436363636363636
03/30/2018 09:22 AM,0.351851851851852
03/30/2018 09:25 AM,0.4
03/30/2018 09:28 AM,0.462962962962963
03/30/2018 09:31 AM,0.490196078431373
03/30/2018 09:34 AM,0.568627450980392
03/30/2018 09:37 AM,0.686274509803922
03/30/2018 09:40 AM,0.627450980392157
03/30/2018 09:43 AM,0.591836734693878
03/30/2018 09:46 AM,0.543478260869565
03/30/2018 09:49 AM,0.522727272727273
03/30/2018 09:52 AM,0.5
03/30/2018 09:55 AM,0.486486486486487
03/30/2018 09:58 AM,0.233333333333333
03/30/2018 10:01 AM,0.193548387096774
03/30/2018 10:04 AM,0.21875
03/30/2018 10:07 AM,0.25
03/30/2018 10:10 AM,0.446808510638298
03/30/2018 10:13 AM,0.557692307692308
03/30/2018 10:16 AM,0.58
03/30/2018 10:19 AM,0.543478260869565
03/30/2018 10:22 AM,0.65
03/30/2018 10:25 AM,0.533333333333333
03/30/2018 10:28 AM,0.607843137254902
03/30/2018 10:31 AM,0.607843137254902
03/30/2018 10:34 AM,0.549019607843137
03/30/2018 10:38 AM,0.5
03/30/2018 10:41 AM,0.371428571428571
03/30/2018 10:44 AM,0.363636363636364
03/30/2018 10:47 AM,0.517241379310345
03/30/2018 10:50 AM,0.583333333333333
03/30/2018 10:53 AM,0.576923076923077
03/30/2018 10:56 AM,0.586206896551724
03/30/2018 10:59 AM,0.675675675675676
03/30/2018 11:02 AM,0.575
03/30/2018 11:05 AM,0.571428571428571
03/30/2018 11:08 AM,0.588235294117647
03/30/2018 11:11 AM,0.625
03/30/2018 11:14 AM,0.627450980392157
03/30/2018 11:17 AM,0.543859649122807
03/30/2018 11:20 AM,0.5625
03/30/2018 11:23 AM,0.590909090909091
03/30/2018 11:26 AM,0.621621621621622
03/30/2018 11:29 AM,0.542857142857143
03/30/2018 11:32 AM,0.388888888888889
